,year_produce,brand,model,car_type,gear_type,engine_cap,mileage,old_price
796,2022,GRADE,5A,Recon,Automatic,1.5,7499.5,163000.0
797,2015,Toyota,Estima,Used,Automatic,2.4,82499.5,86888.0
798,2022,GRADE,5A.,Recon,Automatic,1.5,7499.5,159000.0
799,2014,Perodua,Myvi,Used,Automatic,1.3,77499.5,22800.0
800,2019,Proton,Persona,Used,Automatic,1.6,52499.5,29800.0
801,2017,Proton,Exora,Used,Automatic,1.6,72499.5,28800.0
802,2014,Nissan,Almera,Used,Automatic,1.5,82499.5,19800.0
803,2018,Honda,Br-V,Used,Automatic,1.5,77499.5,49800.0
804,2014,Honda,City,Used,Automatic,1.5,57499.5,33800.0
805,2018,Honda,Jazz,Used,Automatic,1.5,72499.5,49800.0
806,2014,Mercedes,Benz,Used,Automatic,2.0,104999.5,83800.0
807,2021,ãRECOND,Ã2021,Recon,Automatic,2.0,27499.5,174000.0
808,2018,Proton,Preve,Used,Automatic,1.6,52499.5,25800.0
809,2019,Honda,City,Used,Automatic,1.5,72499.5,58800.0
810,2019,Perodua,Myvi,Used,Automatic,1.5,67499.5,42900.0
811,2022,GRADE,5A,Recon,Automatic,1.5,12499.5,150000.0
812,2019,Toyota,Vios,Used,Automatic,1.5,52499.5,51770.0
813,2016,Honda,Accord,Used,Automatic,2.0,62499.5,60770.0
814,2022,Honda,City,Used,Automatic,1.5,32499.5,65770.0
815,2021,Proton,Persona,Used,Automatic,1.6,52499.5,32770.0
816,2017,BEZZA,1.3,Used,Automatic,1.3,77499.5,28800.0
817,2019,FULL,Loan,Used,Automatic,1.8,92499.5,74999.0
818,2021,Mercedes,Benz,Recon,Automatic,2.0,37499.5,299000.0
819,2022,Toyota,Landcruiser,Recon,Automatic,3.3,7499.5,465000.0
820,2022,Land,Rover,Recon,Automatic,2.0,7499.5,329000.0
821,2022,Land,Rover,Recon,Automatic,2.0,22499.5,409000.0
822,2017,Nissan,X-Trail,Used,Automatic,2.0,62499.5,40780.0
823,2014,Proton,Preve,Used,Automatic,1.6,124999.5,14780.0
824,2019,Honda,City,Used,Automatic,1.5,57499.5,50780.0
825,2020,[5/A],2020,Recon,Automatic,4.0,32499.5,895000.0
826,2020,Mitsubishi,Triton,Used,Automatic,2.4,52499.5,89780.0
827,2021,Nissan,Almera,Used,Automatic,1.0,52499.5,61780.0
828,2019,Toyota,Alphard,Recon,Automatic,3.5,22499.5,0.0
829,2023,Toyota,Alphard,Recon,Automatic,2.5,7499.5,0.0
830,2020,Toyota,Vellfire,Recon,Automatic,2.5,37499.5,0.0
831,2022,Toyota,Alphard,Recon,Automatic,2.5,27499.5,0.0
832,2023,Volkswagen,Golf,Used,Automatic,1.4,37499.5,128800.0
833,2018,Perodua,Bezza,Used,Automatic,1.3,62499.5,27770.0
834,2020,Toyota,Vellfire,Recon,Automatic,2.5,32499.5,209700.0
835,2021,Toyota,Alphard,Recon,Automatic,2.5,42499.5,217700.0
836,2015,Toyota,Alphard,Used,Automatic,3.5,92499.5,79800.0
837,2023,Toyota,Alphard,Recon,Automatic,2.5,2499.5,382700.0
838,2021,Toyota,Alphard,Recon,Automatic,2.5,27499.5,218700.0
839,2020,Toyota,Alphard,Recon,Automatic,2.5,42499.5,210700.0
840,2016,Toyota,Corolla,Used,Automatic,1.8,87499.5,49770.0
841,2023,Toyota,Alphard,Recon,Automatic,2.5,2499.5,372700.0
842,2021,Nissan,Almera,Used,Automatic,1.0,62499.5,59770.0
843,2022,Bmw,740Le,Used,Automatic,3.0,32499.5,289000.0
844,2018,Honda,Accord,Used,Automatic,2.0,82499.5,71770.0
845,2023,Porsche,Cayenne,Used,Automatic,3.0,52499.5,399000.0
846,2025,Honda,Cr-V,New,Automatic,1.5,2499.5,169900.0
847,2023,Toyota,Alphard,Recon,Automatic,2.5,2499.5,375000.0
848,2025,Honda,Civic,New,Automatic,1.5,2499.5,144900.0
849,2025,Honda,Hr-V,New,Automatic,1.5,2499.5,135900.0
850,2025,Honda,City,New,Automatic,1.5,2499.5,94900.0
851,2022,Land,Rover,Recon,Automatic,4.4,2499.5,891000.0
852,2018,Toyota,Avanza,Used,Automatic,1.5,72499.5,42999.0
853,2018,Nissan,Grand,Used,Automatic,1.8,72499.5,42999.0
854,2023,Porsche,Cayenne,Used,Automatic,3.0,32499.5,417800.0
855,2012,Perodua,Myvi,Used,Automatic,1.5,184999.5,22800.0
856,2007,Perodua,Kelisa,Used,Automatic,1.0,224999.5,12700.0
857,2019,Mercedes,Benz,Used,Automatic,2.0,27499.5,172800.0
858,2017,(Miles,78K),Used,Automatic,2.5,77499.5,61999.0
859,2021,Toyota,Harrier,Recon,Automatic,2.0,17499.5,208888.0
860,2018,Mercedes,Benz,Used,Automatic,2.0,72499.5,133800.0
861,2017,Mini,Cooper,Used,Automatic,2.0,62499.5,109800.0
862,2019,Toyota,Alphard,Recon,Automatic,2.5,32499.5,168000.0
863,2018,Honda,Civic,Used,Automatic,1.5,67499.5,82999.0
864,2020,Honda,Civic,Used,Automatic,1.5,47499.5,97999.0
865,2020,Honda,Civic,Used,Automatic,1.5,87499.5,95999.0
866,2019,Honda,City,Used,Automatic,1.5,47499.5,57999.0
867,2020,(OFFER),4X4,Used,Automatic,1.9,97499.5,76999.0
868,2020,/,2024,Used,Automatic,2.5,17499.5,195000.0
869,2021,Toyota,Alphard,Recon,Automatic,2.5,7499.5,253000.0
870,2020,Mazda,3,Used,Automatic,2.0,72499.5,116500.0
871,2021,Proton,X50,Used,Automatic,1.5,62499.5,69800.0
872,2023,Toyota,Harrier,New,Automatic,2.0,7499.5,219000.0
873,2023,Toyota,Harrier,Recon,Automatic,2.0,2499.5,231000.0
874,2010,Perodua,Alza,Used,Automatic,1.5,87499.5,23800.0
875,2021,GLE450,Coupe,Recon,Automatic,3.0,22499.5,535000.0
876,2019,Isuzu,4X4,Used,Automatic,2.5,87499.5,68999.0
877,2021,Toyota,Alphard,Recon,Automatic,2.5,17499.5,222000.0
878,2022,Toyota,Alphard,Recon,Automatic,2.5,17499.5,250000.0
879,2020,Toyota,Alphard,Recon,Automatic,2.5,12499.5,199000.0
880,2020,Honda,Cr-V,Used,Automatic,1.5,87499.5,96800.0
881,2019,Perodua,Myvi,Used,Automatic,1.3,87499.5,32800.0
882,2017,Honda,Jazz,Used,Automatic,1.5,72499.5,42800.0
883,2016,Perodua,Myvi,Used,Automatic,1.3,77499.5,25800.0
884,2020,Bmw,Z4,Recon,Automatic,2.0,37499.5,238000.0
885,2017,Mazda,3,Used,Automatic,2.0,124999.5,60800.0
886,2018,Kia,Cerato,Used,Automatic,1.6,87499.5,45800.0
887,2014,Ford,Fiesta,Used,Automatic,1.5,72499.5,14800.0
888,2019,Honda,City,Used,Automatic,1.5,114999.5,46800.0
889,2005,Toyota,Vios,Used,Automatic,1.5,154999.5,11800.0
890,2021,Mercedes,Benz,Recon,Automatic,1.5,22499.5,286000.0
891,2015,Perodua,Axia,Used,Automatic,1.0,92499.5,21800.0
892,2018,Mazda,3,Used,Automatic,2.0,87499.5,75800.0
893,2020,Honda,Stepwagon,Recon,Automatic,1.5,42499.5,148000.0
894,2025,Nissan,Serena,New,Automatic,2.0,2499.5,130800.0
895,2016,Perodua,Myvi,Used,Automatic,1.5,92499.5,33800.0
896,2019,Honda,City,Used,Automatic,1.5,92499.5,52800.0
897,2024,NiSSAN,Almera,New,Automatic,1.0,2499.5,76800.0
898,2010,Honda,Civic,Used,Automatic,1.8,114999.5,30800.0
899,2023,Toyota,Yaris,Used,Automatic,1.5,12499.5,69800.0
900,2014,R,/2014/,Used,Automatic,2.4,57499.5,82800.0
901,2020,R,/2020/,Used,Automatic,1.3,92499.5,35800.0
902,2016,R,/2016/,Used,Automatic,1.5,87499.5,43800.0
903,2023,Honda,Civic,Recon,Automatic,2.0,2499.5,280000.0
904,2008,Mitsubishi,Triton,Used,Automatic,2.5,124999.5,27800.0
905,2021,Bmw,530I,Used,Automatic,2.0,37499.5,245800.0
906,2020,Toyota,Vellfire,Used,Automatic,2.5,47499.5,199800.0
907,2016,Mercedes,Benz,Used,Automatic,2.0,87499.5,93800.0
908,2022,Proton,Saga,Used,Automatic,1.3,52499.5,28800.0
909,2009,Honda,Odyssey,Used,Automatic,2.4,87499.5,37800.0
910,2019,Honda,Jazz,Used,Automatic,1.5,47499.5,64800.0
911,2012,Toyota,Landcruiser,Used,Automatic,4.6,77499.5,119800.0
912,2020,Toyota,Vellfire,Used,Automatic,2.5,47499.5,199800.0
913,2016,/17,Mercedes,Used,Automatic,2.0,92499.5,99800.0
914,2015,Mercedes,Benz,Used,Automatic,2.1,104999.5,39800.0
915,2016,BMW,330E,Used,Automatic,2.0,92499.5,49800.0
916,2025,NEW,2025,New,Automatic,1.3,2499.5,32000.0
917,2019,MERCEDES-BENZ,C180,Recon,Automatic,1.6,42499.5,157888.0
918,2020,Honda,Civic,Recon,Automatic,1.5,32499.5,147888.0
919,2025,New,2025,New,Automatic,1.3,2499.5,33800.0
920,2020,Mercedes,Benz,Recon,Automatic,1.3,12499.5,148888.0
921,2017,Mercedes,Benz,Used,Automatic,2.0,57499.5,108800.0
922,2009,Honda,Accord,Used,Automatic,2.4,104999.5,26900.0
923,2018,Honda,Civic,Used,Automatic,1.5,72499.5,81800.0
924,2016,Nissan,X-Trail,Used,Automatic,2.0,97499.5,37800.0
925,2016,Honda,Cr-V,Used,Automatic,2.0,104999.5,54800.0
926,2018,Nissan,Almera,Used,Automatic,1.5,67499.5,27900.0
927,2015,Hyundai,Grand,Used,Automatic,2.5,92499.5,59788.0
928,2022,Perodua,Ativa,Used,Automatic,1.0,57499.5,55788.0
929,2013,Nissan,Almera,Used,Automatic,1.5,97499.5,17900.0
930,2023,Suzuki,Jimny,Recon,Automatic,1.5,7499.5,159000.0
931,2014,Honda,City,Used,Automatic,1.5,92499.5,31800.0
932,2022,Honda,Odyssey,Recon,Automatic,2.4,17499.5,199000.0
933,2018,Mazda,Cx-5,Used,Automatic,2.0,87499.5,77770.0
934,2017,Perodua,Myvi,Used,Automatic,1.5,62499.5,37770.0
935,2019,Honda,Hr-V,Used,Automatic,1.8,52499.5,64770.0
936,2021,Suzuki,Jimny,Recon,Automatic,1.5,7499.5,158000.0
937,2017,Honda,Civic,Used,Automatic,1.8,92499.5,77999.0
938,2016,FULL,Loan,Used,Automatic,1.5,104999.5,69999.0
939,2016,FULL,Loan,Used,Automatic,1.8,104999.5,68999.0
940,2017,FULL,Loan,Used,Automatic,1.5,52499.5,48999.0
941,2022,Land,Rover,Recon,Automatic,2.0,12499.5,347000.0
942,2022,Mercedes,Benz,Recon,Automatic,4.0,22499.5,1145000.0
943,2019,Toyota,Alphard,Recon,Automatic,2.5,17499.5,0.0
944,2023,Toyota,Alphard,Recon,Automatic,2.5,7499.5,0.0
945,2011,Perodua,Myvi,Used,Automatic,1.3,124999.5,0.0
946,2020,Honda,Civic,Used,Automatic,1.5,87499.5,0.0
947,2023,Toyota,Alphard,Recon,Automatic,2.5,7499.5,349000.0
948,2021,Toyota,Vellfire,Recon,Automatic,2.5,27499.5,0.0
949,2020,Mazda,2,Used,Automatic,1.5,82499.5,49780.0
950,2011,Toyota,Vios,Used,Automatic,1.5,114999.5,22780.0
951,2022,BMW,X1,Used,Automatic,1.5,104999.5,143780.0
952,2021,Toyota,Alphard,Recon,Automatic,2.5,32499.5,198700.0
953,2020,Toyota,Alphard,Recon,Automatic,2.5,17499.5,222700.0
954,2021,Honda,Civic,Recon,Automatic,1.5,37499.5,152700.0
955,2021,Toyota,Alphard,Recon,Automatic,2.5,27499.5,199700.0
956,2020,Toyota,Harrier,Recon,Automatic,2.0,17499.5,179000.0
957,2016,Toyota,Avanza,Used,Automatic,1.5,87499.5,40770.0
958,2019,Honda,City,Used,Automatic,1.5,57499.5,45770.0
959,2018,Honda,Civic,Used,Automatic,1.5,72499.5,72770.0
960,2018,Mazda,Cx-5,Used,Automatic,2.0,87499.5,77770.0
961,2015,Toyota,Vios,Used,Automatic,1.5,104999.5,38770.0
962,2017,Honda,Hr-V,Used,Automatic,1.8,87499.5,44800.0
963,2015,Proton,Persona,Used,Automatic,1.6,97499.5,12800.0
964,2024,Isuzu,D-Max,Used,Automatic,1.9,32499.5,89800.0
965,2013,Perodua,Viva,Used,Automatic,1.0,97499.5,12800.0
966,2023,Mercedes,Benz,Used,Automatic,2.0,17499.5,257900.0
967,2019,Nissan,Navara,Used,Automatic,2.5,77499.5,54800.0
968,2012,Honda,City,Used,Automatic,1.5,134999.5,22800.0
969,2016,Bmw,320I,Used,Automatic,2.0,87499.5,69800.0
970,2016,Bmw,320I,Used,Automatic,2.0,92499.5,76800.0
971,2016,Bmw,320I,Used,Automatic,2.0,97499.5,73800.0
972,2012,Proton,Persona,Used,Automatic,1.6,97499.5,9999.0
973,2013,Proton,Saga,Used,Automatic,1.6,124999.5,10999.0
974,2018,Honda,City,Used,Automatic,1.5,67499.5,39999.0
975,2019,Honda,City,Used,Automatic,1.5,57499.5,53999.0
976,2020,Honda,Cr-V,Used,Automatic,1.5,77499.5,89999.0
977,2018,Honda,City,Used,Automatic,1.5,67499.5,52999.0
978,2021,Modified,Twin,Used,Automatic,1.9,52499.5,83999.0
979,2018,Proton,Preve,Used,Automatic,1.6,134999.5,22900.0
980,2010,Toyota,Vios,Used,Automatic,1.5,134999.5,21999.0
981,2019,Proton,Saga,Used,Automatic,1.3,82499.5,23900.0
982,2019,Mazda,3,Used,Automatic,2.0,62499.5,98800.0
983,2015,Nissan,Grand,Used,Automatic,1.8,124999.5,30800.0
984,2020,Perodua,Myvi,Used,Automatic,1.5,87499.5,42800.0
985,2020,Mercedes,Benz,Recon,Automatic,1.5,57499.5,178000.0
986,2022,Mazda,3,Used,Automatic,2.0,62499.5,125800.0
987,2020,[5/A],2020,Recon,Automatic,4.0,22499.5,909000.0
988,2018,Honda,Cr-V,Used,Automatic,2.0,104999.5,88800.0
989,2014,Ford,Fiesta,Used,Automatic,1.0,114999.5,12800.0
990,2020,[5/A][8.3K,Km],Recon,Automatic,4.0,7499.5,913000.0
991,2015,Proton,Exora,Used,Automatic,1.6,114999.5,15800.0
992,2014,Ford,Fiesta,Used,Automatic,1.0,144999.5,12800.0
993,2021,[5/A][20K,Km],Recon,Automatic,4.0,22499.5,975000.0
994,2020,Toyota,Vios,Used,Automatic,1.5,77499.5,58000.0
995,2015,Nissan,Grand,Used,Automatic,1.8,87499.5,27800.0
996,2022,[G,Manufaktur],Recon,Automatic,4.0,22499.5,1133000.0
997,2008,Toyota,Corolla,Used,Automatic,1.8,184999.5,19600.0
998,2005,Toyota,Alphard,Used,Automatic,2.4,124999.5,37800.0
999,2024,Volkswagen,Golf,Used,Automatic,2.0,7499.5,299800.0
1000,2010,Toyota,Camry,Used,Automatic,2.0,124999.5,28800.0
1001,2016,/,2018,Used,Automatic,2.5,87499.5,142800.0
1002,2023,Bmw,320I,Used,Automatic,2.0,7499.5,218000.0
1003,2021,Mazda,Cx-5,Used,Automatic,2.5,67499.5,125800.0
1004,2016,Toyota,Vios,Used,Automatic,1.5,87499.5,38800.0
1005,2012,Perodua,Myvi,Used,Automatic,1.5,57499.5,22800.0
1006,2013,Toyota,Fortuner,Used,Automatic,2.5,154999.5,71800.0
1007,2023,Ford,Ranger,Used,Automatic,2.0,32499.5,89800.0
1008,2005,Proton,Waja,Used,Automatic,1.6,194999.5,6800.0
1009,2010,Honda,Civic,Used,Automatic,1.8,114999.5,28800.0
1010,2016,Honda,Accord,Used,Automatic,2.4,92499.5,49900.0
1011,2021,Toyota,Alphard,Recon,Automatic,2.5,22499.5,237000.0
1012,2019,Proton,Saga,Used,Automatic,1.3,87499.5,19800.0
1013,2021,Honda,Civic,Used,Automatic,1.5,67499.5,96800.0
1014,2019,Honda,Cr-V,Used,Automatic,2.0,72499.5,79800.0
1015,2017,Honda,Civic,Used,Automatic,1.5,87499.5,70800.0
1016,2019,Toyota,Camry,Used,Automatic,2.5,42499.5,129800.0
1017,2023,[5/A][8K,Km],Recon,Automatic,1.0,2499.5,423000.0
1018,2021,Lexus,Rx300,Recon,Automatic,2.0,32499.5,276800.0
1019,2022,Toyota,Harrier,Recon,Automatic,2.0,12499.5,199800.0
1020,2023,Toyota,Harrier,Recon,Automatic,2.0,22499.5,213800.0
1021,2016,Bmw,320I,Used,Automatic,2.0,104999.5,75800.0
1022,2021,Honda,Jazz,Used,Automatic,1.5,52499.5,69800.0
1023,2017,Toyota,Camry,Used,Automatic,2.5,114999.5,68800.0
1024,2013,Toyota,Camry,Used,Automatic,2.0,124999.5,44800.0
1025,2007,OTR,Honda,Used,Automatic,2.0,154999.5,13800.0
1026,2013,OTR,Toyota,Used,Automatic,1.5,92499.5,34800.0
1027,2011,OTR,Myvi,Used,Automatic,1.3,104999.5,17800.0
1028,2018,Mercedes,Benz,Used,Automatic,2.0,92499.5,149393.0
1029,2024,Proton,Saga,New,Automatic,1.3,2499.5,33400.0
1030,2024,Proton,Persona,New,Automatic,1.6,2499.5,47800.0
1031,2018,Honda,Civic,Used,Automatic,1.8,77499.5,69900.0
1032,2021,Perodua,Alza,Used,Automatic,1.5,37499.5,48800.0
1033,2014,ORI,2014,Used,Automatic,2.4,82499.5,41800.0
1034,2019,Honda,Hr-V,Used,Automatic,1.8,104999.5,69800.0
1035,2019,Volkswagen,Golf,Used,Automatic,2.0,82499.5,178686.0
1036,2022,[5/A],2022,Recon,Automatic,4.0,22499.5,1145000.0
1037,2019,[4.5/B],2019,Recon,Automatic,3.0,27499.5,379000.0
1038,2019,R,/2019/,Used,Automatic,1.5,62499.5,79800.0
1039,2018,R,/2018/,Used,Automatic,1.5,97499.5,40800.0
1040,2022,[4.5/A],2022,Recon,Automatic,2.0,12499.5,347000.0
1041,2023,R,/2023/,Used,Automatic,1.5,42499.5,69800.0
1042,2021,R,/2021/,Used,Automatic,1.3,47499.5,38800.0
1043,2023,[Modellista,Kit],Recon,Automatic,2.4,2499.5,383000.0
1044,2024,Byd,Dolphin,New,Automatic,1.0,2499.5,124900.0
1045,2016,Proton,Persona,Used,Automatic,1.6,174999.5,17900.0
1046,2019,Bmw,530E,Used,Automatic,2.0,67499.5,124800.0
1047,2013,/14,Ford,Used,Automatic,1.6,92499.5,17800.0
1048,2015,Ford,Ranger,Used,Automatic,2.2,194999.5,32700.0
1049,2025,Honda,City,New,Automatic,1.5,2499.5,75000.0
1050,2016,Volkswagen,Passat,Used,Automatic,1.8,124999.5,23700.0
1051,2025,Honda,Civic,New,Automatic,1.5,2499.5,128000.0
1052,2025,Honda,Cr-V,New,Automatic,1.5,2499.5,146000.0
1053,2025,Honda,Hr-V,New,Automatic,1.5,2499.5,107900.0
1054,2025,Honda,City,New,Automatic,1.5,2499.5,75000.0
1055,2025,Honda,Civic,New,Automatic,1.5,2499.5,115000.0
1056,2011,Mercedes,Benz,Used,Automatic,1.7,134999.5,19800.0
1057,2014,/15,Nissan,Used,Automatic,1.8,114999.5,19700.0
1058,2012,/13,Mazda,Used,Automatic,2.3,174999.5,18700.0
1059,2020,Porsche,Panamera,Recon,Automatic,3.0,22499.5,468000.0
1060,2020,Toyota,Alphard,Recon,Automatic,2.5,52499.5,219000.0
1061,2021,Land,Rover,Recon,Automatic,2.0,22499.5,325000.0
1062,2017,Honda,City,Used,Automatic,1.5,67499.5,36999.0
1063,2015,Mazda,3,Used,Automatic,2.0,57499.5,39999.0
1064,2016,Nissan,X-Trail,Used,Automatic,2.0,42499.5,39999.0
1065,2017,Honda,Civic,Used,Automatic,1.8,67499.5,59999.0
1066,2018,Honda,City,Used,Automatic,1.5,52499.5,46999.0
1067,2006,Toyota,Vios,Used,Automatic,1.5,224999.5,13500.0
1068,2022,(2022)Proton,X50,Used,Automatic,1.5,97499.5,59999.0
1069,2020,Mazda,Cx-5,Used,Automatic,2.0,52499.5,79999.0
1070,2018,Honda,City,Used,Automatic,1.5,47499.5,46999.0
1071,2020,Toyota,Vios,Used,Automatic,1.5,47499.5,49999.0
1072,2014,Volkswagen,Golf,Used,Automatic,1.4,42499.5,49999.0
1073,2016,Proton,Exora,Used,Automatic,1.6,77499.5,22999.0
1074,2017,(2017)Honda,City,Used,Automatic,1.5,67499.5,36999.0
1075,2017,Bmw,320I,Used,Automatic,2.0,72499.5,80999.0
1076,2018,(2018)Toyota,Hilux,Used,Automatic,2.8,62499.5,79999.0
1077,2017,NissanALMERA,1.5,Used,Automatic,1.5,67499.5,30999.0
1078,2020,(2020)ProtonX70,Pre,Used,Automatic,1.8,92499.5,53999.0
1079,2017,Honda,Cr-V,Used,Automatic,2.0,62499.5,60999.0
1080,2017,Honda,City,Used,Automatic,1.5,57499.5,36999.0
1081,2017,Honda,Hr-V,Used,Automatic,1.8,67499.5,48999.0
1082,2015,(2015)Toyota,Vios,Used,Automatic,1.5,77499.5,29999.0
1083,2018,Volkswagen,Polo,Used,Automatic,1.6,42499.5,30999.0
1084,2017,Bmw,320I,Used,Automatic,2.0,42499.5,75999.0
1085,2017,Honda,Civic,Used,Automatic,1.5,37499.5,66999.0
1086,2022,(2022)Perodua,Aruz,Used,Automatic,1.5,37499.5,49999.0
1087,2016,(2016)ToyotaHILUX,2.5,Used,Automatic,2.5,67499.5,59999.0
1088,2017,Honda,Jazz,Used,Automatic,1.5,57499.5,48999.0
1089,2020,(2020)ToyotaALPHARD,2.5,Used,Automatic,2.5,52499.5,159999.0
1090,2023,[5/A],2023,Recon,Automatic,3.4,7499.5,475000.0
1091,2021,SUNROOF*2021,Toyota,Recon,Automatic,2.5,42499.5,234000.0
1092,2020,[4.5B],2020,Recon,Automatic,3.5,37499.5,259000.0
1093,2015,Perodua,Axia,Used,Automatic,1.0,92499.5,21800.0
1094,2020,[16K,Km]2020,Recon,Automatic,2.0,17499.5,259000.0
1095,2011,Suzuki,Swift,Used,Automatic,1.5,92499.5,19800.0
1096,2013,Perodua,Myvi,Used,Automatic,1.3,104999.5,24900.0
1097,2011,Mazda,3,Used,Automatic,2.0,104999.5,23900.0
1098,2015,Proton,Iriz,Used,Automatic,1.6,97499.5,17900.0
1099,2017,Proton,Perdana,Used,Automatic,2.4,67499.5,39888.0
1100,2014,Proton,Inspira,Used,Automatic,2.0,82499.5,25888.0
1101,2014,Toyota,Camry,Used,Automatic,2.0,72499.5,45888.0
1102,2015,Kia,Cerato,Used,Automatic,1.6,92499.5,21888.0
1103,2020,Honda,Cr-V,Used,Automatic,1.5,77499.5,93888.0
1104,2010,Perodua,Myvi,Used,Automatic,1.3,114999.5,13888.0
1105,2016,Toyota,Vios,Used,Automatic,1.5,92499.5,42800.0
1106,2021,Perodua,Axia,Used,Automatic,1.0,37499.5,33788.0
1107,2021,Perodua,Alza,Used,Automatic,1.5,62499.5,42788.0
1108,2021,Nissan,Navara,Used,Automatic,2.5,82499.5,71788.0
1109,2019,Nissan,Serena,Used,Automatic,2.0,104999.5,75000.0
1110,2022,Mini,Cooper,Recon,Automatic,2.0,17499.5,162000.0
1111,2015,Proton,Preve,Used,Automatic,1.6,144999.5,19800.0
1112,2019,Audi,A7,Recon,Automatic,3.0,87499.5,288000.0
1113,2024,Proton,X50,New,Automatic,1.5,2499.5,86300.0
1114,2015,Honda,Accord,Used,Automatic,2.0,124999.5,45800.0
1115,2019,Bmw,523I,Recon,Automatic,2.0,52499.5,176000.0
1116,2020,Mini,Cooper,Recon,Automatic,2.0,57499.5,159000.0
1117,2013,Toyota,Vellfire,Used,Automatic,2.4,114999.5,91800.0
1118,2022,Honda,Cr-V,Used,Automatic,1.5,57499.5,119770.0
1119,2014,Toyota,Vios,Used,Automatic,1.5,114999.5,33770.0
1120,2019,Honda,Br-V,Used,Automatic,1.5,62499.5,43770.0
1121,2021,Proton,X50,Used,Automatic,1.5,27499.5,64770.0
1122,2018,Honda,N,Used,Automatic,0.7,62499.5,69999.0
1123,2023,FULL,Loan,Used,Automatic,1.5,32499.5,53999.0
1124,2017,Perodua,Myvi,Used,Automatic,1.5,52499.5,34999.0
1125,2021,FULL,Loan,Used,Automatic,1.8,72499.5,84999.0
1126,2016,Toyota,Avanza,Used,Automatic,1.5,97499.5,35900.0
1127,2017,Perodua,Myvi,Used,Automatic,1.5,97499.5,0.0
1128,2021,Toyota,Alphard,Recon,Automatic,2.5,22499.5,0.0
1129,2020,Perodua,Myvi,Used,Automatic,1.3,42499.5,0.0
1130,2021,Toyota,Alphard,Recon,Automatic,2.5,27499.5,0.0
1131,2022,Toyota,Alphard,Recon,Automatic,2.5,12499.5,0.0
1132,2021,Honda,City,Used,Automatic,1.5,62499.5,58780.0
1133,2018,Toyota,Avanza,Used,Automatic,1.5,134999.5,50780.0
1134,2021,Honda,Hr-V,Used,Automatic,1.8,57499.5,79780.0
1135,2021,Ford,Ranger,Used,Automatic,2.0,72499.5,133780.0
1136,2016,ORI16/17,Honda,Used,Automatic,1.5,62499.5,69888.0
1137,2025,Perodua,1.0,New,Automatic,1.0,2499.5,43000.0
1138,2012,ORI2012,Toyota,Used,Automatic,1.5,87499.5,27888.0
1139,2016,Mazda,Cx-5,Used,Automatic,2.5,72499.5,53888.0
1140,2016,Mercedes,Benz,Used,Automatic,1.6,72499.5,83800.0
1141,2012,Honda,Jazz,Used,Automatic,1.3,144999.5,25300.0
1142,2021,Honda,Stepwagon,Recon,Automatic,1.5,27499.5,149700.0
1143,2023,Toyota,Vellfire,Recon,Automatic,2.4,2499.5,497700.0
1144,2025,CNY,Cash,New,Automatic,1.5,2499.5,74800.0
1145,2025,CNY,Crazy,New,Automatic,1.5,2499.5,74800.0
1146,2019,Toyota,Vellfire,Recon,Automatic,2.5,27499.5,185700.0
1147,2021,Toyota,Alphard,Recon,Automatic,2.5,47499.5,213700.0
1148,2021,Toyota,Alphard,Recon,Automatic,2.5,37499.5,239700.0
1149,2021,Honda,Hr-V,Used,Automatic,1.8,42499.5,73770.0
1150,2024,CNY,13K,New,Automatic,1.5,2499.5,97800.0
1151,2014,Perodua,Axia,Used,Automatic,1.0,124999.5,19770.0
1152,2023,Honda,Civic,Used,Automatic,1.5,12499.5,115770.0
1153,2017,Toyota,Vios,Used,Automatic,1.5,87499.5,42770.0
1154,2013,ORI2013,Toyota,Used,Automatic,1.5,82499.5,35888.0
1155,2008,Perodua,Viva,Used,Automatic,1.0,104999.5,9300.0
1156,2009,Perodua,Viva,Used,Automatic,1.0,114999.5,9788.0
1157,2008,Perodua,Myvi,Used,Automatic,1.3,164999.5,13800.0
1158,2013,Perodua,Myvi,Used,Automatic,1.3,184999.5,17800.0
1159,2017,proton,Saga,Used,Automatic,1.3,114999.5,15800.0
1160,2020,Volkswagen,Tiguan,Used,Automatic,1.4,92499.5,71800.0
1161,2015,Bmw,316I,Used,Automatic,1.6,97499.5,59800.0
1162,2018,Toyota,Vellfire,Used,Automatic,2.5,67499.5,151800.0
1163,2019,Bmw,330E,Used,Automatic,2.0,57499.5,86800.0
1164,2018,Mercedes,Benz,Used,Automatic,1.6,67499.5,109800.0
1165,2016,Bmw,320I,Used,Automatic,2.0,87499.5,76800.0
1166,2004,Mercedes,Benz,Used,Automatic,2.6,374999.5,20000.0
1167,2016,Volkswagen,Vento,Used,Automatic,1.2,92499.5,22000.0
1168,2012,/2015,Mercedes,Used,Automatic,1.8,92499.5,52800.0
1169,2017,Perodua,Alza,Used,Automatic,1.5,82499.5,30800.0
1170,2020,Bmw,520I,Used,Automatic,2.0,82499.5,135800.0
1171,2019,Toyota,Camry,Used,Automatic,2.5,32499.5,123800.0
1172,2017,Toyota,Avanza,Used,Automatic,1.5,72499.5,45800.0
1173,2018,Toyota,Vios,Used,Automatic,1.5,67499.5,50999.0
1174,2020,Perodua,Myvi,Used,Automatic,1.5,32499.5,41999.0
1175,2023,Bmw,530I,Used,Automatic,2.0,52499.5,258900.0
