,year_produce,brand,model,car_type,gear_type,engine_cap,mileage,old_price
5072,2006,Perodua,Myvi,Used,Manual,1298,100000,17888.0
5073,2010,Perodua,Alza,Used,Manual,1495,62500,31800.0
5074,2007,Perodua,Myvi,Used,Manual,1298,82500,15999.0
5075,2010,Perodua,Myvi,Used,Automatic,1298,82500,25999.0
5076,2006,Perodua,Myvi,Used,Automatic,1298,82500,27800.0
5077,2006,Perodua,Myvi,Used,Automatic,1298,87500,28800.0
5078,2012,Perodua,Alza,Used,Automatic,1495,57500,62800.0
5079,2012,Perodua,Alza,Used,Automatic,1495,52500,60800.0
5080,2007,Perodua,Viva,Used,Automatic,989,82500,16800.0
5081,2009,Perodua,Myvi,Used,Automatic,1298,60000,32000.0
5082,2009,Perodua,Myvi,Used,Automatic,1298,60000,32000.0
5083,2009,Perodua,Myvi,Used,Automatic,1298,60000,32000.0
5084,2012,Perodua,Myvi,Used,Automatic,1298,37500,34888.0
5085,2010,Perodua,Myvi,Used,Automatic,1298,97500,31888.0
5086,2011,Perodua,Viva,Used,Automatic,989,40000,12888.0
5087,2006,Perodua,Myvi,Used,Automatic,1298,79999,19900.0
5088,2010,Perodua,Myvi,Used,Manual,1298,39999,21900.0
5089,2010,Perodua,Viva,Used,Automatic,989,49999,21900.0
5090,2010,Perodua,Myvi,Used,Automatic,1298,50000,27888.0
5091,2012,Perodua,Myvi,Used,Automatic,1298,30000,42888.0
5092,2011,Perodua,Alza,Used,Automatic,1495,40000,41999.0
5093,2004,Perodua,Kelisa,Used,Automatic,989,97500,17000.0
5094,2002,Perodua,Kembara,Used,Manual,1296,191000,6499.0
5095,2002,Perodua,Kembara,Used,Manual,1296,392000,5699.0
5096,2011,Perodua,Myvi,Used,Automatic,1298,29999,29900.0
5097,2011,Perodua,Myvi,Used,Manual,1495,42500,27800.0
5098,2013,Perodua,Myvi,Used,Automatic,1495,86919,39500.0
5099,2009,Perodua,Myvi,Used,Manual,1298,95000,18800.0
5100,2010,Perodua,Alza,Used,Automatic,1495,60000,41300.0
5101,2004,Perodua,Kelisa,Used,Automatic,989,152903,13750.0
5102,2002,Perodua,Kenari,Used,Manual,989,201296,12400.0
5103,2003,Perodua,Kancil,Used,Manual,659,250000,6100.0
5104,1996,Perodua,Kancil,Used,Manual,0,167533,4750.0
5105,2007,Perodua,Viva,Used,Automatic,989,93000,16300.0
5106,2004,Perodua,Kancil,Used,Manual,847,101575,7250.0
5107,2003,Perodua,Kembara,Used,Automatic,1298,222654,12450.0
5108,2003,Perodua,Kancil,Used,Manual,659,115000,6450.0
5109,2003,Perodua,Kancil,Used,Manual,659,115000,7250.0
5110,2004,Perodua,Kancil,Used,Manual,847,109000,7550.0
5111,2001,Perodua,Kancil,Used,Manual,847,164130,5500.0
5112,2001,Perodua,Kancil,Used,Automatic,847,280430,6250.0
5113,2007,Perodua,Myvi,Used,Manual,1298,70000,17450.0
5114,2008,Perodua,Myvi,Used,Automatic,1298,87000,25450.0
5115,2004,Perodua,Kelisa,Used,Manual,989,247755,12450.0
5116,2005,Perodua,Kenari,Used,Manual,989,250193,14450.0
5117,2006,Perodua,Myvi,Used,Manual,1298,344711,16450.0
5118,2002,Perodua,Kancil,Used,Manual,847,220404,6250.0
5119,2002,Perodua,Kancil,Used,Automatic,847,115000,6500.0
5120,2001,Perodua,Kancil,Used,Manual,847,176445,5500.0
5121,2002,Perodua,Kenari,Used,Automatic,989,290751,12450.0
5122,2002,Perodua,Kancil,Used,Manual,847,143819,5500.0
